Age,PTotal,PMale,PFemale,PTTP,PTTPMale,PTTPFemale,sex_ratio,predicted_total_population_total,predicted_total_population_Male,predicted_total_population_Female,net_migration
16,31238,15986,15252,1.72,0.8788074694,0.8384568699,104.81,20121357.99,10297075,9824282.991,-239444.1601
17,31651,16325,15326,1.74,0.8974435092,0.842524914,106.52,20387384.01,10515435.34,9871948.67,-242609.8697
18,33536,17129,16407,1.84,0.9416422584,0.9019513418,104.4,21601570.57,11033316.51,10568254.07,-257058.6898
19,33875,17472,16403,1.86,0.9604981925,0.9017314475,106.52,21819930.91,11254253.37,10565677.54,-259657.1779
20,36634,18397,18237,2.01,1.011348744,1.002552973,100.88,23597087.8,11850074.36,11747013.43,-280805.3448
21,36368,18325,18043,2,1.007390647,0.9918881002,101.56,23425749,11803696.95,11622052.06,-278766.4131
22,40359,20145,20214,2.22,1.107442542,1.111235718,99.66,25996475.03,12976015,13020460.03,-309358.0529
23,38102,19142,18960,2.09,1.052304052,1.042298863,100.96,24542671.81,12329951.81,12212720,-292057.7946
24,42179,21151,21028,2.32,1.162745952,1.155984203,100.58,27168793.09,13624010.59,13544782.5,-323308.6378
25,34016,17149,16867,1.87,0.9427417298,0.9272391834,101.67,21910753.36,11046199.12,10864554.24,-260737.965
26,36694,18513,18181,2.02,1.017725677,0.9994744527,101.83,23635735.65,11924793.54,11710942.11,-281265.2542
27,36139,18162,17977,1.99,0.9984299549,0.9882598447,101.03,23278243.05,11698703.62,11579539.43,-277011.0923
28,36567,18464,18103,2.01,1.015031973,0.9951865143,101.99,23553931.03,11893231.13,11660699.91,-280291.7793
29,41826,21189,20637,2.3,1.164834947,1.134489537,102.67,26941414.92,13648487.56,13292927.36,-320602.8376
30,36112,18380,17732,1.99,1.010414193,0.9747913203,103.65,23260851.52,11839124.14,11421727.38,-276804.1331
31,19282,9692,9590,1.06,0.5328038279,0.5271965239,101.06,12420130.12,6242915.732,6177214.39,-147799.5485
32,22830,11584,11246,1.26,0.6368138199,0.6182327537,103.01,14705506.21,7461611.209,7243894.998,-174995.5239
33,21305,10922,10383,1.17,0.6004213174,0.5707905639,105.19,13723206.73,7035196.618,6688010.116,-163306.1601
34,26731,13691,13040,1.47,0.7526431292,0.716855336,104.99,17218260.47,8818794.809,8399465.657,-204897.2995
35,30178,15461,14717,1.66,0.8499463458,0.8090460107,105.06,19438579.34,9958906.328,9479673.012,-231319.0941
36,28214,14329,13885,1.55,0.787716266,0.7633080015,103.2,18173506.45,9229750.261,8943756.185,-216264.7267
37,28651,14659,13992,1.58,0.8058575437,0.7691901734,104.77,18454991.61,9442313.425,9012678.18,-219614.4001
38,29616,15150,14466,1.63,0.8328495659,0.7952476449,104.73,19076577.83,9758581.649,9317996.18,-227011.2762
39,26712,13409,13303,1.47,0.7371405828,0.7313133845,100.8,17206021.98,8637149.923,8568872.058,-204751.6616
40,27904,14150,13754,1.53,0.7778759972,0.756106464,102.88,17973825.9,9114450.847,8859375.049,-213888.5282
41,22544,11419,11125,1.24,0.6277431811,0.6115809519,102.64,14521284.8,7355329.627,7165955.171,-172803.2891
42,22228,11355,10873,1.22,0.6242248727,0.5977276126,104.43,14317739.46,7314105.256,7003634.209,-170381.0996
43,22216,11488,10728,1.22,0.6315363573,0.5897564451,107.08,14310009.9,7399774.652,6910235.243,-170289.1178
44,18742,9553,9189,1.03,0.5251625019,0.5051521229,103.96,12072299.49,6153381.551,5918917.939,-143660.3639
45,18900,9616,9284,1.04,0.5286258367,0.5103746119,103.58,12174072.16,6193961.791,5980110.365,-144871.4587
46,17514,8856,8658,0.96,0.4868459245,0.4759611579,102.29,11281306.86,5704422.382,5576884.483,-134247.5517
47,15755,7906,7849,0.87,0.4346210342,0.4314875408,100.73,10148280.78,5092498.12,5055782.664,-120764.5413
48,15698,8058,7640,0.86,0.4429770167,0.4199980649,105.47,10111565.33,5190406.002,4921159.327,-120327.6274
49,13959,7218,6741,0.77,0.3967992189,0.3705768267,107.08,8991421.864,4649336.128,4342085.736,-106997.9202
50,15853,7981,7872,0.87,0.4387440519,0.4327519329,101.38,10211405.6,5140807.93,5070597.673,-121515.7267
51,14579,7373,7206,0.8,0.4053201221,0.3961395361,102.32,9390782.961,4749176.402,4641606.559,-111750.3172
52,14572,7491,7081,0.8,0.4118070032,0.38926784,105.79,9386274.045,4825183.837,4561090.208,-111696.6611
53,13355,6795,6560,0.73,0.3735453994,0.3606266107,103.58,8602366.86,4376868.799,4225498.061,-102368.1656
54,14926,7670,7256,0.82,0.421647272,0.3988882145,105.71,9614296.349,4940483.251,4673813.099,-114410.1266
55,14601,7552,7049,0.8,0.4151603909,0.3875086858,107.14,9404953.839,4864475.816,4540478.023,-111918.9507
56,14484,7443,7041,0.8,0.4091682719,0.3870688973,105.71,9329590.535,4794265.559,4535324.976,-111022.1274
57,13727,6856,6871,0.75,0.3768987871,0.3777233906,99.78,8841983.518,4416160.778,4425822.74,-105219.6039
58,13838,7042,6.8,0.76,0.3871238708,0.0003738202672,103.62,8913482.037,4535969.107,4380.089453,-106070.4362
59,14254,7348,6906,0.78,0.4039457829,0.3796474655,106.4,9181440.45,4733073.132,4448367.318,-109259.1414
60,13179,6691,6488,0.72,0.3678281482,0.3566685138,103.13,8488999.838,4309879.196,4179120.643,-101019.0981
61,11411,5841,5570,0.63,0.3211006148,0.3062027777,104.87,7350176.581,3762368.014,3587808.567,-87467.10131
62,12533,6402,6131,0.69,0.3519407869,0.3370429497,104.42,8072891.34,4123725.394,3949165.947,-96067.40695
63,10734,5462,5272,0.59,0.3002656323,0.2898206542,103.6,6914100.028,3518242.44,3395857.588,-82277.79033
64,11094,5648,5446,0.61,0.3104907161,0.2993860552,103.71,7145987.116,3638050.769,3507936.347,-85037.24669
65,10196,5122,5074,0.56,0.2815746189,0.2789358876,100.95,6567557.656,3299237.967,3268319.689,-78153.93611
66,9096,4680,4416,0.5,0.2572763016,0.2427632794,105.98,5859013.774,3014532.153,2844481.621,-69722.26391
67,9414,4707,4707,0.52,0.2587605879,0.2587605879,100,6063847.369,3031923.685,3031923.685,-72159.78369
68,8660,4233,4427,0.48,0.2327031163,0.2433679887,95.62,5578172.745,2726605.684,2851567.06,-66380.25566
69,7887,3850,4037,0.43,0.2116482395,0.2219282969,95.37,5080259.635,2479903.587,2600356.047,-60455.08965
70,7801,3707,4094,0.43,0.2037870192,0.2250617903,90.55,5024864.386,2387792.883,2637071.503,-59795.88619
71,6759,3245,3514,0.37,0.1783892305,0.1931771204,92.34,4353680.09,2090204.452,2263475.638,-51808.79307
72,6404,3024,3380,0.35,0.1662400718,0.1858106622,89.47,4125013.655,1947851.545,2177162.11,-49087.6625
73,5882,2807,3075,0.32,0.1543108074,0.1690437238,91.28,3788777.377,1808075.161,1980702.216,-45086.45078
74,5235,2375,2860,0.29,0.1305622257,0.1572244065,83.04,3372024.748,1529810.655,1842214.093,-40127.0945
75,4762,2166,2596,0.26,0.1190727498,0.1427113844,83.44,3067350.879,1395187.317,1672163.562,-36501.47546
76,4078,1844,2234,0.22,0.1013712607,0.1228109525,82.54,2626765.41,1187777.199,1438988.211,-31258.50838
77,3652,1553,2099,0.2,0.0853739522,0.1153895207,73.99,2352365.689,1000335.135,1352030.553,-27993.15169
78,3709,1585,2124,0.2,0.0871331064,0.1167638599,74.62,2389081.144,1020947.321,1368133.823,-28430.06562
79,2986,1300,1686,0.16,0.07146563932,0.09268543684,77.11,1923374.575,837370.0425,1086004.532,-22888.15744
80,2591,1052,1539,0.14,0.05783219428,0.08460432224,68.36,1668942.908,677625.6036,991317.3041,-19860.4206
81,2226,901,1325,0.12,0.04953118541,0.07283997854,68,1433835.165,580361.8525,853473.3125,-17062.63846
82,1882,753,1129,0.1,0.04139509724,0.06206515907,66.7,1212254.169,485030.4938,727223.6754,-14425.82461
83,1523,557,966,0.08,0.03062027777,0.05310446737,57.66,981011.2113,358780.8567,622230.3546,-11674.03341
84,1374,524,850,0.08,0.02880615,0.0467275334,61.65,885035.7218,337524.5402,547511.1816,-10531.92509
85,966,334,632,0.05,0.01836117195,0.03474329542,52.85,622230.3546,215139.6878,407090.6668,-7404.54122
86,899,320,579,0.05,0.01759154199,0.03182969628,55.27,579073.5909,206121.8566,372951.7343,-6890.975732
87,648,210,438,0.04,0.01154444943,0.02407842309,47.95,417396.7596,135267.4684,282129.2912,-4967.02144
88,482,154,328,0.03,0.008465929581,0.01803133054,46.95,310471.0465,99196.14349,211274.903,-3694.605454
89,401,125,276,0.02,0.006871696089,0.01517270496,45.29,258296.4516,80516.35024,177780.1013,-3073.727774
90+,994,309,685,0.05,0.01698683273,0.03765689457,45.11,640266.0171,199036.4178,441229.5993,-7619.165603
