Age,PTotal,PMale,PFemale,PTTP,PTTPMale,PTTPFemale,sex_ratio,predicted_total_population_total,predicted_total_population_Male,predicted_total_population_Female,net_migration
0,11224,6035,5189,1.491700225,0.8020679665,0.6896322582,116.3037194,18067622.29,9714727.417,8352894.874,-207777.6563
1,10208,5556,4652,1.356671052,0.7384075595,0.6182634929,119.4325021,16432135.45,8943666.202,7488469.253,-188969.5577
2,11271,6138,5133,1.497946653,0.8157569475,0.6821897054,119.5791935,18143279.65,9880529.724,8262749.93,-208647.716
3,12754,6827,5927,1.695041399,0.9073269274,0.7877144718,115.1847478,20530510.93,10989634.48,9540876.454,-236100.8757
4,16428,8718,7710,2.183326024,1.158645987,1.024680037,113.07393,26444663.13,14033636.06,12411027.07,-304113.626
5,16076,8542,7534,2.136544263,1.135255107,1.001289156,113.379347,25878037.77,13750323.38,12127714.39,-297597.4344
6,15703,8150,7553,2.086971546,1.083157237,1.003814308,107.904144,25277608.06,13119308.77,12158299.28,-290692.4927
7,16829,8829,8000,2.236620018,1.17339819,1.063221828,110.3625,27090165.32,14212316.22,12877849.1,-311536.9012
8,14642,7635,7007,1.945961751,1.014712332,0.9312494186,108.9624661,23569683.32,12290297.24,11279386.08,-271051.3582
9,13353,6985,6368,1.774650134,0.9283255585,0.846324575,109.6890704,21494739.88,11243972,10250767.89,-247189.5087
10,12816,6729,6087,1.703281368,0.89430246,0.8089789083,110.5470675,20630314.26,10831880.83,9798433.436,-237248.614
11,12831,6610,6221,1.705274909,0.8784870353,0.826787874,106.253014,20654460.23,10640322.82,10014137.41,-237526.2926
12,14509,7472,7037,1.928285688,0.9930491873,0.9352365004,106.1816115,23355589.08,12027911.06,11327678.02,-268589.2744
13,12717,6589,6128,1.690123998,0.875696078,0.8144279202,107.522846,20470950.88,10606518.47,9864432.412,-235415.9351
14,11847,6064,5783,1.574498624,0.8059221456,0.7685764789,104.8590697,19070484.79,9761409.619,9309075.17,-219310.5751
15,13102,6700,6402,1.741291549,0.8904482809,0.8508432678,104.6547954,21090697.37,10785198.62,10305498.74,-242543.0197
16,12017,6211,5806,1.597092088,0.8254588467,0.7716332416,106.9755425,19344139.08,9998040.097,9346098.986,-222457.5995
17,11372,5809,5563,1.511369828,0.7720319498,0.7393378786,104.4220744,18305862.5,9350928.179,8954934.319,-210517.4187
18,12242,6403,5839,1.626995202,0.8509761705,0.7760190317,109.6591882,19706328.59,10307108.48,9399220.113,-226622.7788
19,11906,6038,5868,1.582339885,0.8024666746,0.7798732108,102.8970688,19165458.93,9719556.61,9445902.316,-220402.7777
20,13584,6881,6703,1.805350664,0.9145036748,0.8908469891,102.6555274,21866587.78,11076559.96,10790027.82,-251465.7594
21,13519,6801,6718,1.796711986,0.9038714565,0.89284053,101.2354868,21761955.25,10947781.47,10814173.78,-250262.4854
22,14525,7232,7293,1.930412131,0.9611525325,0.9692595989,99.16358152,23381344.78,11641575.59,11739769.19,-268885.4649
23,15948,7955,7993,2.119532714,1.057241205,1.062291509,99.52458401,25671992.19,12805411.2,12866580.98,-295227.9101
24,16805,8498,8307,2.233430352,1.129407387,1.104022966,102.2992657,27051531.77,13679495.21,13372036.56,-311092.6154
25,16099,8041,8058,2.139601026,1.06867084,1.070930186,99.78902954,25915061.59,12943848.08,12971213.51,-298023.2083
26,16971,8407,8564,2.255492205,1.117313238,1.138178967,98.16674451,27318747.14,13533009.68,13785737.46,-314165.5921
27,13798,6912,6886,1.833791848,0.9186236593,0.9151681884,100.3775777,22211070.24,11126461.62,11084608.61,-255427.3077
28,15625,7933,7692,2.076605133,1.054317345,1.022287788,103.1331253,25152049.03,12769997.12,12382051.91,-289248.5638
29,15132,7702,7430,2.011084088,1.023616815,0.9874672727,103.6608345,24358451.58,12398149.22,11960302.35,-280122.1931
30,15265,7607,7658,2.02876015,1.010991056,1.017769095,99.33402977,24572545.82,12245224.77,12327321.05,-282584.2769
31,17218,8743,8475,2.288319179,1.161968555,1.126350624,103.1622419,27716350.73,14073879.34,13642471.39,-318738.0334
32,12218,6205,6013,1.623805537,0.8246614303,0.7991441064,103.1930817,19667695.04,9988381.71,9679313.331,-226178.493
33,7006,3489,3517,0.9311165158,0.4636976197,0.4674188961,99.20386693,11277776.35,5616351.94,5661424.412,-129694.428
34,8908,4576,4332,1.183897505,0.6081628856,0.5757346198,105.6325023,14339484.98,7366129.686,6973355.289,-164904.0772
35,8425,4348,4077,1.119705488,0.5778610635,0.5418444241,106.6470444,13561984.84,6999110.987,6562873.849,-155962.8256
36,11035,5701,5334,1.466581609,0.7576784551,0.7089031538,106.88039,17763383.11,9177077.216,8586305.889,-204278.9057
37,11978,6116,5862,1.591908882,0.8128330875,0.7790757944,104.3329922,19281359.57,9845115.639,9436243.93,-221735.635
38,10934,5550,5384,1.453158433,0.7376101431,0.7155482902,103.0832095,17600800.26,8934007.815,8666792.446,-202409.203
39,11780,6025,5755,1.565594142,0.8007389392,0.7648552025,104.6915725,18962632.8,9698630.105,9264002.698,-218070.2772
40,12021,6123,5898,1.597623699,0.8137634066,0.7838602927,103.8148525,19350578.01,9856383.757,9494194.251,-222531.6471
41,10757,5458,5299,1.42963465,0.7253830921,0.7042515583,103.0005661,17315877.85,8785912.55,8529965.299,-199132.5953
42,10784,5477,5307,1.433223024,0.727908244,0.7053147801,103.2033164,17359340.59,8816497.442,8542843.148,-199632.4168
43,9205,4756,4449,1.223369616,0.6320853767,0.5912842391,106.9004271,14817575.12,7655881.291,7161693.832,-170402.1139
44,9006,4647,4359,1.196921973,0.6175989793,0.5793229935,106.60702,14497238.63,7480420.597,7016818.03,-166718.2442
45,8677,4511,4166,1.153196975,0.5995242082,0.5536727669,108.281325,13967637.08,7261497.163,6706139.92,-160627.8264
46,7717,3906,3811,1.025610356,0.5191180575,0.5064922983,102.492784,12422295.19,6287609.824,6134685.366,-142856.3947
47,7501,3874,3627,0.9969033664,0.5148651702,0.4820381962,106.8100358,12074593.26,6236098.428,5838494.837,-138857.8225
48,7013,3520,3493,0.9320468349,0.4678176043,0.4642292306,100.7729745,11289044.47,5666253.605,5622790.864,-129824.0114
49,6175,3124,3051,0.8206743484,0.4151881238,0.4054862246,102.3926581,9940089.776,5028800.074,4911289.701,-114311.0324
50,6939,3415,3524,0.922212033,0.4538628178,0.4683492152,96.90692395,11169924.37,5497231.836,5672692.53,-128454.1302
51,6082,3002,3080,0.8083143947,0.3989739909,0.4093404038,97.46753247,9790384.78,4832412.876,4957971.904,-112589.425
52,6044,3119,2925,0.803264091,0.4145236102,0.3887404808,106.6324786,9729214.997,5020751.419,4708463.578,-111885.9725
53,6225,3176,3049,0.8273194849,0.4220990657,0.4052204192,104.1653001,10020576.33,5112506.094,4908070.239,-115236.6278
54,5820,2948,2872,0.7734938798,0.3917972436,0.3816966362,102.6462396,9368635.222,4745487.394,4623147.828,-107739.3051
55,5306,2733,2573,0.7051818774,0.363223157,0.3419587204,106.2184221,8541233.417,4399395.2,4141838.218,-98224.1843
56,6019,3150,2869,0.7999415228,0.4186435948,0.381297928,109.7943534,9688971.718,5070653.084,4618318.634,-111423.1748
57,5788,3024,2764,0.7692409925,0.401897851,0.3673431416,109.406657,9317123.825,4867826.961,4449296.865,-107146.924
58,5812,2993,2819,0.772430658,0.3977778664,0.3746527916,106.1724016,9355757.373,4817925.295,4537832.077,-107591.2098
59,5485,2745,2740,0.7289714658,0.3648179897,0.3641534761,100.1824818,8829375.291,4418711.973,4410663.318,-101537.8158
60,5564,2859,2705,0.7394707813,0.3799689008,0.3595018806,105.6931608,8956544.051,4602221.323,4354322.728,-103000.2566
61,5574,2858,2716,0.7407998086,0.379835998,0.3609638106,105.2282769,8972641.362,4600611.592,4372029.77,-103185.3757
62,4990,2526,2464,0.6631846152,0.3357122922,0.327472323,102.5162338,8032558.378,4066180.854,3966377.523,-92374.42134
63,4616,2366,2250,0.6134789947,0.3144478556,0.2990311391,105.1555556,7430518.932,3808623.872,3621895.06,-85450.96772
64,4868,2487,2381,0.6469704823,0.3305290858,0.3164413965,104.451911,7836171.179,4003401.34,3832769.839,-90115.96856
65,4152,2052,2100,0.5518121287,0.2727163989,0.2790957298,97.71428571,6683603.684,3303168.295,3380435.389,-76861.44237
66,4422,2215,2207,0.5876958654,0.2943795436,0.2933163218,100.362483,7118231.091,3565554.47,3552676.621,-81859.65755
67,3848,1875,1973,0.5114096992,0.2491926159,0.2622170833,95.03294475,6194245.418,3018245.883,3175999.535,-71233.82231
68,3570,1757,1813,0.4744627407,0.233510094,0.2409526468,96.91119691,5746740.162,2828297.609,2918442.553,-66087.51186
69,3543,1722,1821,0.4708743671,0.2288584985,0.2420158686,94.56342669,5703277.421,2771957.019,2931320.402,-65587.69034
70,3479,1694,1785,0.4623685924,0.2251372221,0.2372313704,94.90196078,5600254.628,2726884.547,2873370.081,-64402.92823
71,2913,1351,1562,0.3871456481,0.1795515862,0.2075940619,86.49167734,4689146.804,2174746.767,2514400.037,-53925.18825
72,2775,1338,1437,0.3688050716,0.1778238507,0.1909812208,93.11064718,4467003.907,2153820.262,2313183.645,-51370.54493
73,2529,1246,1283,0.3361110004,0.1655967997,0.1705142007,97.11613406,4071010.047,2005724.998,2065285.05,-46816.61555
74,2303,1007,1296,0.3060749837,0.1338330476,0.1722419361,77.70061728,3707210.81,1620999.256,2086211.555,-42632.92432
75,1952,910,1042,0.259426126,0.1209414829,0.1384846431,87.33205374,3142195.181,1464855.335,1677339.846,-36135.24458
76,1785,797,988,0.2372313704,0.1059234746,0.1313078958,80.66801619,2873370.081,1282955.717,1590414.364,-33043.75593
77,1666,698,968,0.2214159457,0.09276610449,0.1286498412,72.10743802,2681812.076,1123592.334,1558219.741,-30840.83887
78,1473,611,862,0.1957657191,0.08120356711,0.114562152,70.88167053,2371133.966,983545.7252,1387588.241,-27268.04061
79,1235,525,710,0.1641348697,0.06977393246,0.09436093723,73.94366197,1988017.955,845108.8473,1142909.108,-22862.20648
80,1258,510,748,0.1671916324,0.06778039153,0.09941124091,68.18181818,2025041.771,820962.8803,1204078.891,-23287.98037
81,967,377,590,0.1285169385,0.05010432864,0.07841260981,63.89830508,1556610.01,606868.6389,949741.3713,-17901.01512
82,808,299,509,0.1073854046,0.03973791582,0.0676474888,58.74263261,1300662.759,481309.6102,819353.1491,-14957.62173
83,650,241,409,0.08638677352,0.03202955757,0.05435721595,58.92420538,1046325.24,387945.2042,658380.0354,-12032.74025
84,548,202,346,0.07283069521,0.02684635116,0.04598434406,58.38150289,882132.6635,325165.6898,556966.9737,-10144.52563
85,438,149,289,0.05821139508,0.01980250655,0.03840888853,51.55709343,705062.2383,239849.9395,465212.2988,-8108.215741
86,364,120,244,0.04837659317,0.01594832742,0.03242826575,49.18032787,585942.1342,193167.7365,392774.3976,-6738.334543
87,264,83,181,0.03508632032,0.01103092646,0.02405539386,45.85635359,424969.0204,133607.6844,291361.3359,-4887.143734
88,212,66,146,0.02817537844,0.008771580081,0.01940379836,45.20547945,341263.0012,106242.2551,235020.7461,-3924.524514
89,175,53,122,0.02325797749,0.00704384461,0.01621413288,43.44262295,281702.9491,85315.7503,196387.1988,-3239.583915
90+,493,111,382,0.06552104515,0.01475220286,0.05076884228,29.05759162,793597.4509,178680.1563,614917.2946,-9126.370686
